RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,Balance,EstimatedSalary
9361,15671934,552,Orsha,Male,39,2,1,0,1,0,6645.344,3319.654
9362,15641773,580,Orsha,Male,45,2,2,1,1,0,8966.7415,3762.3033333333333
9363,15701972,684,Minsk,Male,35,3,1,1,1,0,6858.969500000001,828.0913333333333
9364,15749114,634,Grodno,Male,35,3,2,1,1,0,0.0,433.6773333333333
9365,15780362,607,Minsk,Female,49,9,2,1,0,0,5998.014499999999,2290.4048888888888
9366,15753229,802,Minsk,Male,29,9,1,1,1,0,6370.7275,2987.9804444444444
9367,15656009,736,Minsk,Female,36,6,1,1,0,0,0.0,1566.5924444444445
9368,15785024,629,Minsk,Female,40,9,1,1,0,1,6870.4595,3908.3933333333334
9369,15670492,737,Minsk,Male,28,8,2,1,0,0,0.0,2364.222444444444
9370,15795458,718,Grodno,Female,39,2,1,1,1,0,0.0,1158.633111111111
9371,15732438,561,Minsk,Male,43,4,4,0,0,1,0.0,411.6202222222222
9372,15781987,641,Minsk,Male,31,9,1,1,1,0,5624.7495,716.2577777777777
9373,15775826,677,Minsk,Male,30,1,1,0,1,0,3906.6575,3871.686222222222
9374,15807457,641,Grodno,Female,36,1,2,1,0,0,0.0,2267.142
9375,15632538,658,Grodno,Female,32,5,1,1,1,0,7277.6535,699.6613333333333
9376,15641389,659,Orsha,Male,48,4,2,1,0,1,6179.661,1832.6457777777778
9377,15657306,567,Minsk,Female,47,2,1,0,0,1,0.0,2464.4539999999997
9378,15709447,584,Minsk,Female,26,0,1,1,0,0,7314.311,2335.6744444444444
9379,15762682,709,Grodno,Female,35,1,2,1,0,0,5591.3635,281.6595555555556
9380,15626042,690,Grodno,Female,26,2,2,1,1,0,0.0,2072.3522222222223
9381,15597109,627,Minsk,Male,70,1,1,0,1,0,4720.839,3228.8777777777777
9382,15756148,765,Grodno,Male,45,2,1,1,1,0,4577.489,1047.543111111111
9383,15665634,645,Minsk,Female,38,7,1,1,1,0,2978.4285,3727.1833333333334
9384,15739997,716,Minsk,Female,23,2,2,0,1,0,4723.2405,4131.130666666667
9385,15686242,771,Minsk,Female,57,4,1,0,0,1,0.0,1908.3704444444445
9386,15759244,687,Orsha,Male,44,8,2,1,1,0,4768.407,39.73
9387,15672027,717,Orsha,Female,33,10,2,1,0,0,5109.271,516.2651111111111
9388,15594576,524,Minsk,Male,32,1,1,0,0,0,7243.7855,4172.000888888889
9389,15707138,679,Grodno,Male,39,5,2,1,1,0,0.0,2223.5675555555554
9390,15756954,538,Minsk,Female,32,2,1,1,1,0,0.0,1780.6786666666665
9391,15619130,752,Orsha,Female,37,5,2,1,1,0,5664.5525,2943.7231111111114
9392,15639665,846,Grodno,Male,61,0,2,1,1,0,0.0,2137.832
9393,15571065,532,Grodno,Female,39,0,2,1,0,0,0.0,2110.6066666666666
9394,15686060,670,Orsha,Male,43,9,1,1,0,1,5583.894,3973.9399999999996
9395,15615753,597,Orsha,Female,35,8,1,1,1,0,6555.052000000001,4285.614888888889
9396,15800961,627,Orsha,Male,52,1,2,0,1,0,3805.0905,3938.63
9397,15763065,700,Grodno,Female,40,2,2,1,0,0,0.0,4438.977111111111
9398,15672467,766,Minsk,Female,52,7,2,0,1,0,4625.545,1470.969111111111
9399,15752915,488,Minsk,Female,34,2,2,1,1,0,0.0,4028.240888888889
9400,15744695,694,Minsk,Male,39,5,1,1,1,0,3882.62,564.6131111111112
9401,15584897,639,Minsk,Female,31,3,1,0,0,0,4918.0015,466.08444444444444
9402,15601857,705,Orsha,Female,46,4,1,0,0,1,5775.9035,1700.9977777777776
9403,15674156,810,Orsha,Male,69,3,1,1,1,0,1364.4215,2455.7755555555555
9404,15695465,638,Minsk,Female,36,6,1,1,0,0,0.0,3649.9446666666668
9405,15792232,595,Grodno,Female,43,5,2,0,0,0,0.0,2336.662222222222
9406,15807900,575,Minsk,Male,36,7,1,1,1,1,0.0,1241.5326666666667
9407,15743760,850,Minsk,Male,31,6,2,1,1,0,6599.8330000000005,3972.165111111111
9408,15652835,419,Grodno,Female,27,2,1,0,1,0,6079.021,2993.789111111111
9409,15767818,640,Minsk,Male,55,10,1,1,0,0,6621.817,21.747999999999998
9410,15591150,570,Grodno,Male,34,10,2,0,1,0,0.0,4075.269333333333
9411,15734659,640,Orsha,Female,46,5,2,1,0,0,5398.92,3463.912444444444
9412,15796115,689,Orsha,Female,40,4,4,1,0,1,3905.9795,2650.2075555555557
9413,15724648,725,Minsk,Male,26,6,1,0,0,0,4934.2074999999995,2971.568222222222
9414,15737732,751,Minsk,Female,44,10,2,1,0,0,0.0,3791.8775555555553
9415,15632280,544,Grodno,Female,53,9,1,1,0,1,0.0,2793.157111111111
9416,15750407,768,Orsha,Female,43,2,2,0,0,0,6463.2025,425.5586666666667
9417,15795370,648,Orsha,Male,37,6,1,1,0,0,6587.6705,1930.9926666666665
9418,15656829,577,Grodno,Female,33,6,2,1,0,0,0.0,1288.351111111111
9419,15643794,639,Grodno,Female,27,2,1,1,1,0,0.0,1843.0886666666668
9420,15798605,686,Orsha,Male,26,1,1,1,1,0,2871.1310000000003,1759.7644444444443
9421,15637324,657,Minsk,Female,28,7,2,0,1,0,0.0,115.05822222222221
9422,15589589,613,Minsk,Male,34,5,1,1,0,0,7204.710000000001,989.116888888889
9423,15778936,701,Minsk,Male,33,9,1,1,0,0,7375.517,4235.820444444445
9424,15757385,578,Grodno,Female,28,8,1,1,0,0,8079.638000000001,3951.8842222222224
9425,15666200,689,Minsk,Female,40,1,2,1,1,0,0.0,2654.369777777778
9426,15683977,687,Grodno,Female,72,4,2,1,1,0,0.0,1117.0597777777778
9427,15675518,499,Grodno,Female,53,1,2,0,0,1,3761.2765,3218.868888888889
9428,15584812,693,Grodno,Female,39,0,2,0,0,0,0.0,1820.0355555555557
9429,15752984,737,Minsk,Female,70,9,2,1,1,0,4377.1445,946.1524444444444
9430,15577913,651,Minsk,Female,32,8,1,1,1,0,7229.098,1946.8777777777777
9431,15591980,753,Minsk,Male,33,5,2,1,1,0,6128.4025,1840.4633333333334
9432,15598948,523,Grodno,Female,24,5,1,0,1,0,8611.5965,3447.647111111111
9433,15574142,458,Orsha,Female,28,2,2,1,1,0,8596.613000000001,212.84977777777777
9434,15582903,643,Minsk,Male,39,7,2,1,1,0,0.0,3786.502
9435,15733229,638,Grodno,Female,34,7,2,0,0,0,0.0,87.69533333333334
9436,15635752,685,Orsha,Male,38,4,2,1,1,0,5589.903,2270.7702222222224
9437,15771000,684,Minsk,Male,38,4,3,1,0,0,0.0,1680.2186666666666
9438,15804864,670,Minsk,Female,27,5,1,1,1,0,3966.8305,581.5573333333334
9439,15641175,701,Orsha,Male,63,3,3,0,0,1,6045.826,3216.165555555556
9440,15692226,705,Minsk,Female,31,3,1,1,1,0,7145.275500000001,1291.8882222222223
9441,15584156,593,Grodno,Male,27,10,3,0,0,1,0.0,2102.6666666666665
9442,15702656,651,Minsk,Female,33,1,1,1,0,0,4841.739,2416.9931111111114
9443,15606552,741,Minsk,Male,37,9,2,1,1,0,5263.088,3322.300888888889
9444,15687001,596,Orsha,Male,54,1,1,1,1,1,6177.2,2673.661111111111
9445,15781903,581,Orsha,Male,41,2,2,1,1,0,6395.6855000000005,982.3544444444444
9446,15731951,689,Grodno,Female,28,5,1,1,0,1,4766.43,136.21355555555556
9447,15580953,544,Minsk,Male,30,4,1,0,1,0,3660.9445,2817.704222222222
9448,15810390,718,Minsk,Female,41,1,2,0,1,1,0.0,611.3226666666667
9449,15628274,583,Orsha,Male,35,8,2,1,0,0,7499.786,936.5233333333334
9450,15615444,663,Orsha,Male,28,8,2,1,1,0,6183.714,1955.2266666666667
9451,15784010,666,Orsha,Male,33,2,1,1,0,0,6206.263,1819.6622222222222
9452,15571586,524,Grodno,Male,29,3,1,1,0,1,7951.772500000001,60.118
9453,15748616,599,Minsk,Male,27,5,2,1,0,0,0.0,678.8088888888889
9454,15769402,667,Minsk,Male,27,7,1,1,1,0,7840.5869999999995,3320.0575555555556
9455,15739248,727,Minsk,Male,52,4,2,1,1,0,0.0,2631.7560000000003
9456,15603481,689,Grodno,Female,55,4,2,1,1,0,0.0,1298.7166666666667
9457,15723604,639,Minsk,Male,39,6,1,1,0,0,7527.791499999999,675.8704444444444
9458,15797822,678,Minsk,Male,28,2,1,1,1,0,5456.856,1306.9868888888889
9459,15665064,523,Minsk,Male,36,8,2,1,0,0,7917.5509999999995,3451.2117777777776
9460,15640580,650,Minsk,Female,47,9,1,1,0,0,0.0,4176.524444444444
9461,15581089,744,Grodno,Male,35,7,2,1,1,0,0.0,956.3688888888888
9462,15728605,697,Minsk,Male,40,4,2,0,1,0,0.0,589.8506666666666
9463,15737385,800,Grodno,Female,46,6,2,1,0,0,0.0,3820.6231111111115
9464,15714789,664,Minsk,Male,24,7,1,0,1,0,0.0,791.3633333333333
9465,15786035,740,Minsk,Male,39,9,2,1,0,0,0.0,423.27177777777774
9466,15815259,835,Minsk,Female,56,2,2,1,1,0,0.0,884.8917777777777
9467,15592716,559,Minsk,Male,52,2,1,1,0,1,0.0,2866.9686666666666
9468,15734850,676,Grodno,Male,36,1,1,1,0,0,4136.4745,2529.1137777777776
9469,15638047,613,Orsha,Female,45,9,2,1,0,0,7138.262,772.2144444444444
9470,15674573,713,Minsk,Female,25,4,1,1,1,0,6058.6485,1250.4217777777778
9471,15694859,751,Orsha,Female,28,10,2,1,1,0,6646.607000000001,1036.2326666666668
9472,15776404,523,Minsk,Male,22,8,1,1,1,0,6168.723,2775.7019999999998
9473,15579345,775,Orsha,Female,74,0,1,1,1,0,8068.575,2997.1095555555553
9474,15690733,608,Grodno,Male,45,4,2,0,0,1,0.0,815.4995555555556
9475,15631481,673,Minsk,Male,51,8,2,1,1,0,3978.168,3826.686888888889
9476,15620988,616,Minsk,Male,46,2,2,1,0,0,0.0,3047.476888888889
9477,15571529,650,Orsha,Female,48,7,1,1,0,0,6911.611999999999,1279.884
9478,15592104,655,Minsk,Female,41,5,1,0,0,1,0.0,812.1777777777778
9479,15651900,782,Orsha,Female,53,1,1,1,0,1,4078.5525000000002,4065.788
9480,15596212,781,Grodno,Male,35,1,2,0,0,0,0.0,935.9533333333334
9481,15710687,593,Minsk,Female,33,0,1,1,0,0,4796.352,4432.845555555556
9482,15613787,505,Grodno,Male,35,8,1,1,0,0,5846.6295,2024.2853333333333
9483,15599211,707,Minsk,Male,40,1,2,1,0,1,0.0,313.12
9484,15675983,692,Minsk,Female,36,3,1,0,1,0,3977.5559999999996,3961.4904444444446
9485,15622370,813,Orsha,Male,30,1,1,0,1,0,5820.847,1906.8493333333333
9486,15656319,850,Grodno,Male,37,4,1,1,0,0,4407.055,2436.869333333333
9487,15605130,753,Minsk,Male,32,6,1,1,1,0,8886.4565,3592.046222222222
9488,15672574,850,Grodno,Female,32,5,1,1,1,0,0.0,85.12422222222223
9489,15659355,671,Grodno,Male,32,6,2,1,1,0,6195.639,3258.587555555556
9490,15777907,791,Minsk,Female,33,3,1,1,1,1,0.0,3209.1982222222223
9491,15655171,624,Minsk,Male,80,3,1,1,1,0,0.0,1462.2542222222223
9492,15619674,649,Minsk,Female,35,4,1,1,1,0,5415.322,4277.472
9493,15775192,732,Orsha,Female,48,4,1,1,0,1,5148.130999999999,2685.618888888889
9494,15617657,664,Minsk,Female,36,0,1,1,1,0,5175.111,3248.7071111111113
9495,15688951,789,Orsha,Male,43,8,2,0,1,1,5982.722,3298.0497777777778
9496,15763460,680,Minsk,Male,33,10,1,1,0,0,9188.4235,3647.096666666667
9497,15756992,701,Minsk,Male,37,1,2,1,0,0,0.0,3632.39
9498,15617454,684,Minsk,Female,25,1,2,0,1,0,0.0,3221.7437777777777
9499,15701932,586,Minsk,Female,52,6,1,1,1,0,7045.0485,1495.3086666666666
9500,15700813,522,Orsha,Female,25,5,2,1,0,0,4702.496,2294.866666666667
9501,15645600,739,Grodno,Female,27,8,1,1,1,0,4946.32,2377.1106666666665
9502,15634146,835,Orsha,Male,18,2,1,1,1,0,7143.6179999999995,2614.0584444444444
9503,15686743,790,Grodno,Male,29,3,2,1,1,0,2302.898,4217.281333333333
9504,15698792,671,Minsk,Female,48,6,1,0,1,0,5988.4885,1467.392222222222
9505,15591724,560,Minsk,Female,44,5,1,1,0,0,7162.2485,2192.4726666666666
9506,15571281,651,Minsk,Male,28,10,1,1,1,0,3978.149,1659.7193333333332
9507,15661380,682,Minsk,Male,69,6,2,0,1,0,0.0,3324.537333333333
9508,15728885,808,Minsk,Male,41,0,1,1,1,0,0.0,1775.3062222222222
9509,15618950,644,Grodno,Male,26,8,2,1,1,0,4832.982,3083.9042222222224
9510,15609804,688,Minsk,Male,29,1,2,1,0,0,0.0,3437.6793333333335
9511,15735849,617,Minsk,Female,26,2,2,0,1,0,8297.3995,3751.8751111111114
9512,15652948,738,Minsk,Male,33,4,1,1,0,0,4633.8150000000005,2351.502888888889
9513,15618155,663,Minsk,Male,45,5,1,1,1,0,4159.755999999999,1081.8244444444445
9514,15566378,515,Minsk,Male,48,5,1,0,1,1,6469.397,3287.909111111111
9515,15565879,845,Minsk,Female,28,9,2,1,1,0,0.0,1248.5773333333334
9516,15792922,639,Grodno,Male,38,9,1,1,1,0,6511.657,1819.1355555555556
9517,15770567,557,Minsk,Female,32,3,1,1,1,0,6175.1265,1551.7066666666667
9518,15738042,543,Orsha,Male,37,8,2,1,1,0,7044.7029999999995,2623.5375555555556
9519,15714920,585,Orsha,Male,44,7,1,1,1,0,8193.393,2496.293777777778
9520,15782121,610,Minsk,Female,27,2,2,1,0,0,0.0,323.2613333333333
9521,15673180,727,Orsha,Female,18,2,2,1,0,0,4690.835,2803.824666666667
9522,15660636,540,Grodno,Female,40,8,2,1,0,0,0.0,79.11111111111111
9523,15664504,418,Minsk,Male,35,7,2,1,1,0,0.0,1975.07
9524,15790322,660,Minsk,Female,32,0,1,1,0,0,5733.4445,1880.111111111111
9525,15739847,850,Orsha,Male,38,5,1,1,0,0,7337.834,1739.3024444444445
9526,15699415,618,Minsk,Female,46,6,1,1,0,1,7510.6855,2681.5213333333336
9527,15665521,642,Orsha,Male,18,5,2,0,1,0,5559.1765,223.63888888888889
9528,15682868,850,Minsk,Female,40,9,1,1,1,1,4990.823,3644.2146666666667
9529,15584462,739,Minsk,Male,34,9,1,1,0,0,0.0,1346.3184444444446
9530,15661708,508,Minsk,Female,41,5,2,1,1,0,0.0,2092.6853333333333
9531,15584452,667,Minsk,Male,41,6,2,0,0,0,0.0,3715.150444444444
9532,15717010,741,Minsk,Female,60,5,1,1,1,0,0.0,864.766888888889
9533,15643828,592,Minsk,Male,29,7,2,1,1,0,0.0,2026.5926666666667
9534,15733361,651,Orsha,Female,45,6,1,1,0,1,4335.7029999999995,1908.2197777777778
9535,15795488,773,Grodno,Male,52,2,2,1,0,0,0.0,1274.1731111111112
9536,15581551,850,Grodno,Male,41,8,1,1,1,0,6641.9035,3896.606222222222
9537,15632051,550,Orsha,Female,42,10,1,1,0,1,6435.3655,1402.058888888889
9538,15780409,783,Minsk,Male,40,6,2,1,0,0,0.0,2438.7233333333334
9539,15572767,777,Minsk,Male,29,2,2,1,0,0,0.0,2766.441777777778
9540,15590337,659,Minsk,Male,29,6,1,1,1,1,6159.606,1266.0313333333334
9541,15634551,727,Orsha,Male,46,3,4,1,0,1,5762.4055,2905.6002222222223
9542,15669290,603,Minsk,Male,38,8,1,1,1,0,2968.0384999999997,4254.601333333333
9543,15621140,644,Grodno,Male,37,9,2,1,1,0,0.0,2143.174666666667
9544,15613518,647,Minsk,Female,35,6,1,0,1,0,5633.4349999999995,2724.095333333333
9545,15728043,648,Orsha,Female,37,7,2,1,0,0,6925.1755,1271.4633333333334
9546,15570073,721,Grodno,Male,57,1,1,1,1,0,0.0,4354.243555555556
9547,15777033,524,Minsk,Male,29,7,2,1,1,0,0.0,2343.3053333333332
9548,15682454,626,Minsk,Female,34,3,2,1,1,0,0.0,841.562
9549,15758513,569,Minsk,Male,43,7,2,1,0,0,0.0,1167.4402222222222
9550,15772604,578,Grodno,Male,36,1,2,1,0,0,7863.397500000001,3145.1820000000002
9551,15721715,769,Minsk,Female,40,9,1,1,1,0,6693.5525,1123.7337777777777
9552,15688563,694,Orsha,Male,31,4,2,1,0,0,7099.4635,580.3737777777777
9553,15772009,664,Minsk,Female,41,5,1,1,1,0,0.0,3378.9851111111107
9554,15809585,646,Minsk,Male,38,7,2,1,0,0,0.0,33.964444444444446
9555,15593778,779,Minsk,Female,29,3,3,1,0,1,2319.4080000000004,2843.0946666666664
9556,15655360,782,Orsha,Female,72,5,1,1,0,1,7433.349499999999,57.903333333333336
9557,15780909,769,Orsha,Male,34,7,1,0,0,1,5755.075,1285.3753333333334
9558,15757310,655,Orsha,Male,67,6,1,1,1,0,7418.169,4155.448222222222
9559,15801411,623,Grodno,Male,46,4,1,1,0,1,0.0,123.31355555555555
9560,15761706,705,Grodno,Female,39,8,1,1,1,0,7205.116,259.608
9561,15658409,686,Minsk,Male,41,5,3,1,1,1,6443.8355,2376.429777777778
9562,15810010,678,Orsha,Male,36,6,2,1,0,0,5922.407499999999,1181.6004444444443
9563,15627027,738,Minsk,Male,39,5,2,1,1,0,0.0,2541.9773333333333
9564,15624374,703,Minsk,Male,28,9,2,0,1,0,0.0,47.80377777777778
9565,15720083,554,Grodno,Male,42,1,2,0,1,0,0.0,4077.62
9566,15752294,582,Minsk,Female,38,9,4,1,1,1,6798.950500000001,1701.8433333333332
9567,15743193,644,Minsk,Male,37,6,2,1,0,1,5863.59,2315.954666666667
9568,15696733,724,Minsk,Male,29,4,1,1,0,0,0.0,199.61666666666667
9569,15677522,593,Minsk,Male,33,1,2,0,0,0,0.0,221.87555555555554
9570,15643523,710,Grodno,Female,30,10,2,1,0,0,0.0,433.3355555555555
9571,15624936,631,Minsk,Male,35,8,1,1,1,0,6460.2745,1758.808
9572,15716085,739,Grodno,Female,41,8,1,1,0,1,0.0,4259.883777777777
9573,15641688,644,Grodno,Male,18,7,1,0,1,1,0.0,1325.4497777777776
9574,15796834,652,Orsha,Male,35,7,2,1,1,0,5200.777,1226.8417777777777
9575,15720123,554,Grodno,Male,37,3,2,1,0,0,0.0,3692.8288888888887
9576,15604732,483,Minsk,Female,30,9,2,0,0,0,0.0,3030.1548888888888
9577,15723484,669,Orsha,Female,42,1,1,1,0,0,5193.6695,3302.478222222222
9578,15807120,841,Orsha,Female,52,3,1,1,0,1,5619.1515,1900.3637777777776
9579,15810891,662,Minsk,Male,34,2,2,0,1,0,5886.5895,1224.9064444444446
9580,15640407,821,Orsha,Male,45,0,2,1,1,0,6791.366499999999,2928.4128888888886
9581,15778838,783,Minsk,Male,38,9,1,1,0,0,5706.7585,3405.9995555555556
9582,15709256,850,Minsk,Female,28,9,2,1,1,0,0.0,3663.6593333333335
9583,15742285,559,Minsk,Male,62,6,1,1,1,0,5937.831,452.6151111111111
9584,15729019,602,Grodno,Male,34,8,1,1,0,0,4919.136,878.7111111111111
9585,15608588,563,Orsha,Male,41,2,1,1,1,1,5026.046,431.3955555555555
9586,15610557,695,Grodno,Female,35,7,2,1,1,0,3992.9065,2843.948
9587,15786418,546,Minsk,Female,20,6,1,0,1,0,0.0,455.7522222222222
9588,15653050,719,Orsha,Female,76,10,1,1,0,0,4752.6145,3916.5526666666665
9589,15744914,539,Orsha,Male,42,1,1,1,0,0,8886.4275,2333.6362222222224
9590,15669611,632,Minsk,Male,71,3,1,1,1,0,4155.834,613.2835555555555
9591,15594786,772,Orsha,Male,34,7,1,1,1,0,5578.2955,2690.516222222222
9592,15649211,708,Grodno,Male,40,8,1,1,0,0,4150.7855,2246.439111111111
9593,15766066,668,Orsha,Female,28,1,1,0,0,0,6225.550499999999,2539.0706666666665
9594,15772216,738,Minsk,Female,67,1,1,0,1,0,6532.626,505.82733333333334
9595,15619898,785,Minsk,Male,55,5,2,1,1,0,0.0,155.74777777777777
9596,15724543,597,Minsk,Male,61,5,2,1,1,0,0.0,1806.648222222222
9597,15755084,531,Minsk,Male,37,7,1,1,0,0,6092.7225,3278.2522222222224
9598,15730441,509,Minsk,Male,26,10,2,1,1,0,0.0,137.28511111111112
9599,15666767,508,Minsk,Male,35,1,1,0,0,0,4344.664,1319.4404444444444
9600,15690456,749,Orsha,Female,32,7,1,0,1,0,3976.1565,3503.2915555555555
9601,15570533,621,Orsha,Female,55,7,1,0,1,1,6551.688,1681.9019999999998
9602,15797692,659,Minsk,Female,33,7,1,1,0,0,4496.981,3034.224222222222
9603,15603135,634,Orsha,Female,59,3,1,0,0,1,4786.3525,2176.431111111111
9604,15698927,675,Minsk,Male,39,7,2,0,1,0,0.0,805.938
9605,15687363,770,Minsk,Male,31,3,2,1,1,0,7752.378,4134.763111111111
9606,15733444,736,Minsk,Female,29,9,2,0,0,0,0.0,3914.5044444444447
9607,15678057,524,Minsk,Male,44,10,2,0,0,0,5928.4515,1824.8266666666666
9608,15806918,674,Minsk,Male,28,5,1,1,1,0,0.0,3376.116666666667
9609,15638247,700,Grodno,Male,44,9,2,1,0,0,0.0,3161.9477777777774
9610,15674833,741,Minsk,Female,35,1,2,1,0,0,0.0,812.3900000000001
9611,15812534,455,Minsk,Male,40,1,3,0,1,0,0.0,2888.340888888889
9612,15586522,608,Grodno,Male,37,2,1,1,0,0,6523.051,488.1588888888889
9613,15794297,776,Minsk,Male,36,1,2,1,0,0,0.0,1188.3946666666668
9614,15737025,635,Minsk,Male,33,1,3,0,0,1,0.0,3957.0517777777777
9615,15615931,746,Minsk,Female,37,4,2,0,1,0,0.0,3800.879111111111
9616,15664860,692,Grodno,Female,47,3,2,1,0,1,0.0,3351.1646666666666
9617,15664539,683,Grodno,Male,35,9,1,0,0,0,3058.602,1843.3582222222221
9618,15583692,591,Orsha,Female,35,2,2,1,0,0,4509.717,1268.1015555555555
9619,15693131,581,Minsk,Female,24,3,1,1,1,0,4775.41,1016.7777777777778
9620,15779973,684,Orsha,Male,35,3,1,1,1,0,4998.388,3930.7128888888888
9621,15620557,561,Grodno,Male,37,4,1,0,1,0,5073.514499999999,1974.1808888888888
9622,15639549,718,Orsha,Female,33,4,1,0,0,0,3527.053,1968.728888888889
9623,15618750,590,Minsk,Male,31,8,1,1,0,0,5610.5805,583.5871111111111
9624,15796790,573,Minsk,Female,47,8,1,1,0,0,7727.1990000000005,657.4828888888889
9625,15668309,350,Minsk,Female,40,0,1,1,1,1,5554.9425,3829.360222222222
9626,15732437,504,Orsha,Female,44,0,2,1,1,1,6593.6535,3511.927111111111
9627,15665158,813,Grodno,Male,27,1,1,0,1,0,6863.767999999999,2571.848
9628,15689322,641,Grodno,Male,31,3,1,1,0,0,7665.807000000001,1331.7331111111112
9629,15596624,662,Minsk,Female,22,9,2,1,1,0,0.0,986.1700000000001
9630,15601977,497,Grodno,Male,44,2,1,0,1,0,6062.5019999999995,1770.9199999999998
9631,15801462,716,Minsk,Male,31,8,2,1,1,0,5478.902,1144.5224444444445
9632,15566139,526,Minsk,Female,37,5,1,1,0,0,2678.659,1396.2437777777777
9633,15791006,760,Orsha,Female,34,6,1,1,0,0,2900.1705,2007.6911111111112
9634,15668057,669,Minsk,Female,31,6,1,1,0,0,5650.033,899.2848888888889
9635,15580805,655,Minsk,Male,27,10,2,1,0,0,0.0,1147.132
9636,15658768,547,Minsk,Female,49,2,1,0,0,1,0.0,1454.8206666666667
9637,15613048,648,Orsha,Female,40,5,1,1,1,1,6998.6825,14.836888888888888
9638,15803654,790,Minsk,Female,31,2,1,1,1,0,7564.508,3831.9359999999997
9639,15662337,744,Orsha,Female,50,1,2,0,1,1,6074.9055,2356.9215555555556
9640,15650924,761,Grodno,Female,32,4,2,1,1,0,5175.7695,3947.164
9641,15647203,750,Minsk,Female,35,3,1,1,0,0,0.0,4256.011111111111
9642,15682778,680,Minsk,Male,34,9,2,1,1,0,0.0,2126.368888888889
9643,15579820,704,Grodno,Male,38,6,1,1,0,0,5334.388,3861.7
9644,15709354,521,Minsk,Female,41,2,2,1,1,0,0.0,2513.0984444444443
9645,15728480,452,Minsk,Female,35,8,2,1,1,0,0.0,3324.7735555555555
9646,15641091,695,Minsk,Female,31,5,1,0,0,0,5304.46,2211.9484444444442
9647,15603111,850,Grodno,Male,71,10,1,1,0,1,3480.407,2175.4088888888887
9648,15679693,625,Minsk,Male,31,5,2,0,1,0,0.0,2.0015555555555555
9649,15797190,608,Orsha,Female,40,7,1,0,0,0,4810.116,3581.218888888889
9650,15788025,715,Minsk,Female,38,0,2,1,1,0,0.0,7.395777777777778
9651,15646168,834,Grodno,Male,33,5,2,1,0,0,0.0,1473.004
9652,15580493,469,Minsk,Male,33,1,1,1,0,0,6390.926,3632.827111111111
9653,15726720,480,Minsk,Female,40,7,1,1,0,1,0.0,3785.170444444445
9654,15735799,527,Orsha,Male,58,3,1,1,1,0,6865.921,2803.2213333333334
9655,15773098,834,Grodno,Male,34,5,2,0,0,0,0.0,1187.491111111111
9656,15668971,583,Minsk,Female,40,4,2,1,0,0,2788.8195,598.2317777777778
9657,15603221,696,Orsha,Male,32,4,1,0,1,0,4221.081,1162.5491111111112
9658,15740043,606,Minsk,Male,32,5,1,1,1,0,4158.0824999999995,2597.4575555555557
9659,15712264,713,Minsk,Female,39,10,2,1,1,0,0.0,2805.866
9660,15751926,821,Orsha,Male,42,3,2,1,1,0,4390.3645,1435.8624444444445
9661,15589401,550,Minsk,Female,30,4,2,1,0,0,0.0,1982.584222222222
9662,15742019,675,Minsk,Female,39,6,2,0,0,0,0.0,1853.7588888888888
9663,15660611,748,Grodno,Male,39,3,2,1,1,0,0.0,2755.5226666666667
9664,15607634,606,Orsha,Male,40,9,2,0,1,0,4764.693,2155.235111111111
9665,15595036,726,Orsha,Male,30,7,1,1,0,0,4642.3795,3247.868
9666,15745794,547,Minsk,Male,30,6,2,1,1,0,0.0,410.4857777777778
9667,15781689,758,Grodno,Male,35,5,2,1,0,0,0.0,2111.3244444444445
9668,15696054,596,Minsk,Male,37,2,1,0,1,0,0.0,2692.796888888889
9669,15752467,720,Grodno,Male,34,3,2,1,1,0,0.0,1712.1728888888888
9670,15597739,674,Minsk,Male,37,3,1,1,0,0,0.0,3512.22
9671,15651336,756,Minsk,Female,32,4,2,1,0,0,0.0,3267.561111111111
9672,15636061,649,Orsha,Male,78,4,2,1,1,0,3417.293,3168.15
9673,15723013,613,Orsha,Male,28,7,2,1,1,0,3832.8199999999997,4121.8497777777775
9674,15784148,643,Minsk,Male,62,9,2,0,0,0,0.0,3463.7960000000003
9675,15578098,600,Minsk,Male,31,8,2,1,1,0,0.0,2701.2335555555555
9676,15638621,735,Grodno,Male,39,1,1,1,0,0,3018.7490000000003,893.8608888888889
9677,15720924,585,Minsk,Female,34,1,1,1,1,0,0.0,1677.857777777778
9678,15566531,724,Orsha,Male,33,4,1,0,1,1,4402.344,4154.277555555555
9679,15718064,635,Grodno,Male,29,2,2,0,0,0,0.0,2603.8622222222225
9680,15605067,472,Minsk,Male,19,9,2,1,0,0,0.0,76.74222222222222
9681,15655335,590,Minsk,Male,36,1,2,1,0,0,0.0,1086.1519999999998
